"mlg_id","chd_id","rcs_id"
"2553","251","47"
"2554","252","2"
"2555","252","3"
"2556","252","7"
"2557","252","10"
"2558","252","13"
"2559","252","15"
"2560","252","18"
"2561","252","21"
"2562","252","27"
"2563","252","33"
"2564","252","35"
"2565","252","37"
"2566","252","38"
"2567","252","46"
"2568","252","47"
"2569","253","2"
"2570","253","3"
"2571","253","7"
"2572","253","13"
"2573","253","15"
"2574","253","18"
"2575","253","21"
"2576","253","31"
"2577","253","33"
"2578","253","35"
"2579","253","37"
"2580","254","2"
"2581","254","3"
"2582","254","7"
"2583","254","13"
"2584","254","15"
"2585","254","18"
"2586","254","21"
"2587","254","27"
"2588","254","31"
"2589","254","33"
"2590","254","35"
"2591","254","37"
"2592","254","43"
"2593","254","45"
"2594","254","46"
"2595","254","47"
"2596","255","3"
"2597","255","7"
"2598","255","21"
"2599","255","37"
"2600","256","3"
"2601","256","7"
"2602","256","21"
"2603","256","37"
"2604","257","2"
"2605","257","3"
"2606","257","7"
"2607","257","13"
"2608","257","15"
"2609","257","21"
"2610","257","31"
"2611","257","35"
"2612","257","37"
"2613","258","2"
"2614","258","3"
"2615","258","7"
"2616","258","10"
"2617","258","13"
"2618","258","15"
"2619","258","21"
"2620","258","27"
"2621","258","31"
"2622","258","35"
"2623","258","37"
"2624","260","2"
"2625","260","3"
"2626","260","7"
"2627","260","10"
"2628","260","13"
"2629","260","15"
"2630","260","21"
"2631","260","31"
"2632","260","35"
"2633","260","37"
"2634","261","2"
"2635","261","3"
"2636","261","7"
"2637","261","10"
"2638","261","13"
"2639","261","15"
"2640","261","21"
"2641","261","27"
"2642","261","31"
"2643","261","35"
"2644","261","37"
"2645","265","2"
"2646","265","3"
"2647","265","7"
"2648","265","10"
"2649","265","13"
"2650","265","15"
"2651","265","18"
"2652","265","21"
"2653","265","27"
"2654","265","31"
"2655","265","33"
"2656","265","35"
"2657","265","37"
"2658","265","46"
"2659","265","47"
"2660","266","2"
"2661","266","3"
"2662","266","7"
"2663","266","10"
"2664","266","13"
"2665","266","15"
"2666","266","18"
"2667","266","21"
"2668","266","27"
"2669","266","31"
"2670","266","35"
"2671","266","37"
"2672","267","2"
"2673","267","3"
"2674","267","7"
"2675","267","15"
"2676","267","19"
"2677","267","21"
"2678","267","27"
"2679","267","31"
"2680","267","33"
"2681","267","35"
"2682","267","37"
"2683","267","38"
"2684","267","41"
"2685","267","43"
"2686","267","46"
"2687","267","47"
"2688","267","68"
"2689","267","76"
"2690","267","102"
"2691","267","109"
"2692","267","112"
"2693","268","2"
"2694","268","3"
"2695","268","7"
"2696","268","13"
"2697","268","15"
"2698","268","18"
"2699","268","21"
"2700","268","27"
"2701","268","31"
"2702","268","33"
"2703","268","37"
"2704","268","43"
"2705","268","46"
"2706","268","47"
"2707","268","68"
"2708","268","69"
"2709","269","2"
"2710","269","3"
"2711","269","7"
"2712","269","10"
"2713","269","13"
"2714","269","15"
"2715","269","18"
"2716","269","21"
"2717","269","31"
"2718","269","35"
"2719","269","37"
"2720","270","2"
"2721","270","3"
"2722","270","7"
"2723","270","10"
"2724","270","13"
"2725","270","15"
"2726","270","21"
"2727","270","27"
"2728","270","37"
"2729","271","3"
"2730","271","7"
"2731","271","21"
"2732","271","31"
"2733","271","37"
"2734","272","2"
"2735","272","3"
"2736","272","7"
"2737","272","10"
"2738","272","13"
"2739","272","15"
"2740","272","18"
"2741","272","21"
"2742","272","27"
"2743","272","31"
"2744","272","33"
"2745","272","35"
"2746","272","37"
"2747","272","43"
"2748","272","46"
"2749","272","47"
"2750","273","2"
"2751","273","3"
"2752","273","7"
"2753","273","10"
"2754","273","13"
"2755","273","15"
"2756","273","18"
"2757","273","21"
"2758","273","27"
"2759","273","31"
"2760","273","33"
"2761","273","35"
"2762","273","37"
"2763","273","43"
"2764","273","46"
"2765","273","47"
"2766","274","2"
"2767","274","3"
"2768","274","7"
"2769","274","13"
"2770","274","15"
"2771","274","18"
"2772","274","21"
"2773","274","27"
"2774","274","31"
"2775","274","35"
"2776","274","37"
"2777","275","2"
"2778","275","3"
"2779","275","7"
"2780","275","13"
"2781","275","15"
"2782","275","18"
"2783","275","21"
"2784","275","27"
"2785","275","31"
"2786","275","35"
"2787","275","37"
"2788","275","43"
"2789","275","46"
"2790","275","47"
"2791","275","68"
"2792","275","69"
"2793","276","3"
"2794","276","7"
"2795","276","13"
"2796","276","15"
"2797","276","18"
"2798","276","21"
"2799","276","27"
"2800","276","35"
"2801","276","37"
"2802","276","43"
"2803","276","46"
"2804","276","47"
"2805","276","68"
"2806","277","2"
"2807","277","3"
"2808","277","7"
"2809","277","10"
"2810","277","13"
"2811","277","15"
"2812","277","18"
"2813","277","21"
"2814","277","27"
"2815","277","33"
"2816","277","35"
"2817","277","37"
"2818","277","47"
"2819","282","2"
"2820","282","3"
"2821","282","7"
"2822","282","10"
"2823","282","13"
"2824","282","15"
"2825","282","18"
"2826","282","21"
"2827","282","31"
"2828","282","35"
"2829","282","37"
"2830","286","2"
"2831","286","3"
"2832","286","7"
"2833","286","13"
"2834","286","15"
"2835","286","18"
"2836","286","21"
"2837","286","27"
"2838","286","31"
"2839","286","35"
"2840","286","37"
"2841","286","43"
"2842","286","45"
"2843","286","46"
"2844","286","47"
"2845","286","68"
"2846","286","69"
"2847","289","3"
"2848","289","7"
"2849","289","13"
"2850","289","15"
"2851","289","18"
"2852","289","21"
"2853","289","27"
"2854","289","35"
"2855","289","37"
"2856","291","2"
"2857","291","3"
"2858","291","7"
"2859","291","13"
"2860","291","15"
"2861","291","18"
"2862","291","21"
"2863","291","31"
"2864","291","35"
"2865","291","37"
"2866","293","3"
"2867","293","7"
"2868","293","13"
"2869","293","15"
"2870","293","18"
"2871","293","21"
"2872","293","27"
"2873","293","35"
"2874","293","37"
"2875","297","2"
"2876","297","3"
"2877","297","7"
"2878","297","13"
"2879","297","15"
"2880","297","18"
"2881","297","21"
"2882","297","27"
"2883","297","31"
"2884","297","35"
"2885","297","37"
"2886","297","43"
"2887","297","46"
"2888","297","47"
"2889","297","68"
"2890","297","69"
"2891","298","2"
"2892","298","3"
"2893","298","7"
"2894","298","10"
"2895","298","13"
"2896","298","15"
"2897","298","21"
"2898","298","27"
"2899","298","31"
"2900","298","35"
"2901","298","37"
"2902","301","3"
"2903","301","7"
"2904","301","13"
"2905","301","15"
"2906","301","18"
"2907","301","21"
"2908","301","27"
"2909","301","35"
"2910","301","37"
"2911","301","43"
"2912","301","46"
"2913","301","47"
"2914","301","68"
"2915","301","69"
"2916","304","2"
"2917","304","3"
"2918","304","7"
"2919","304","10"
"2920","304","13"
"2921","304","15"
"2922","304","18"
"2923","304","21"
"2924","304","27"
"2925","304","31"
"2926","304","33"
"2927","304","35"
"2928","304","37"
"2929","304","43"
"2930","304","45"
"2931","304","46"
"2932","304","47"
"2933","304","68"
"2934","304","69"
"2935","307","3"
"2936","307","13"
"2937","310","2"
"2938","310","3"
"2939","310","7"
"2940","310","10"
"2941","310","13"
"2942","310","15"
"2943","310","18"
"2944","310","21"
"2945","310","27"
"2946","310","31"
"2947","310","33"
"2948","310","35"
"2949","310","37"
"2950","310","43"
"2951","310","45"
"2952","310","46"
"2953","310","47"
"2954","310","68"
"2955","310","69"
"2956","312","2"
"2957","312","3"
"2958","312","7"
"2959","312","13"
"2960","312","15"
"2961","312","18"
"2962","312","21"
"2963","312","27"
"2964","312","31"
"2965","312","35"
"2966","312","37"
"2967","312","47"
"2968","317","3"
"2969","317","7"
"2970","317","13"
"2971","317","15"
"2972","317","18"
"2973","317","21"
"2974","317","27"
"2975","317","33"
"2976","317","35"
"2977","317","37"
"2978","317","39"
"2979","317","43"
"2980","317","46"
"2981","317","47"
"2982","317","68"
"2983","317","69"
"2984","322","2"
"2985","322","3"
"2986","322","7"
"2987","322","10"
"2988","322","13"
"2989","322","15"
"2990","322","21"
"2991","322","27"
"2992","322","31"
"2993","322","35"
"2994","322","37"
"2995","323","2"
"2996","323","3"
"2997","323","7"
"2998","323","13"
"2999","323","15"
"3000","323","18"
"3001","323","21"
"3002","323","31"
"3003","323","35"
"3004","323","37"
"3005","324","2"
"3006","324","3"
"3007","324","7"
"3008","324","13"
"3009","324","15"
"3010","324","18"
"3011","324","21"
"3012","324","31"
"3013","324","35"
"3014","324","37"
"3015","325","2"
"3016","325","3"
"3017","325","7"
"3018","325","13"
"3019","325","15"
"3020","325","18"
"3021","325","21"
"3022","325","31"
"3023","325","35"
"3024","325","37"
"3025","333","2"
"3026","333","3"
"3027","333","7"
"3028","333","10"
"3029","333","13"
"3030","333","15"
"3031","333","21"
"3032","333","27"
"3033","333","35"
"3034","333","37"
"3035","333","38"
"3036","333","41"
"3037","334","3"
"3038","334","7"
"3039","334","21"
"3040","334","37"
"3041","335","3"
"3042","335","7"
"3043","335","13"
"3044","335","15"
"3045","335","21"
"3046","335","27"
"3047","335","35"
"3048","335","37"
"3049","339","3"
"3050","339","7"
"3051","339","21"
"3052","339","37"
"3053","343","2"
"3054","343","3"
"3055","343","7"
"3056","343","10"
"3057","343","13"
"3058","343","15"
"3059","343","21"
"3060","343","27"
"3061","343","31"
"3062","343","35"
"3063","343","37"
"3064","345","2"
"3065","345","3"
"3066","345","7"
"3067","345","13"
"3068","345","15"
"3069","345","21"
"3070","345","27"
"3071","345","31"
"3072","345","35"
"3073","345","37"
"3074","345","46"
"3075","345","47"
"3076","346","3"
"3077","346","7"
"3078","346","21"
"3079","346","37"
"3080","346","47"
"3081","347","2"
"3082","347","3"
"3083","347","7"
"3084","347","13"
"3085","347","15"
"3086","347","18"
"3087","347","21"
"3088","347","27"
"3089","347","31"
"3090","347","35"
"3091","347","37"
"3092","347","43"
"3093","347","46"
"3094","347","47"
"3095","347","68"
"3096","347","69"
"3097","350","2"
"3098","350","3"
"3099","350","7"
"3100","350","13"
"3101","350","15"
"3102","350","18"
"3103","350","19"
"3104","350","21"
"3105","350","27"
"3106","350","33"
"3107","350","35"
"3108","350","37"
"3109","350","38"
"3110","350","41"
"3111","350","44"
"3112","350","47"
"3113","351","2"
"3114","351","3"
"3115","351","7"
"3116","351","13"
"3117","351","15"
"3118","351","18"
"3119","351","19"
"3120","351","21"
"3121","351","27"
"3122","351","31"
"3123","351","35"
"3124","351","37"
"3125","351","38"
"3126","351","41"
"3127","351","43"
"3128","351","46"
"3129","351","47"
"3130","351","68"
"3131","351","69"
"3132","351","76"
"3133","351","86"
"3134","351","88"
"3135","352","2"
"3136","352","3"
"3137","352","7"
"3138","352","13"
"3139","352","15"
"3140","352","18"
"3141","352","19"
"3142","352","21"
"3143","352","27"
"3144","352","31"
"3145","352","33"
"3146","352","35"
"3147","352","37"
"3148","352","38"
"3149","352","41"
"3150","352","44"
"3151","352","46"
"3152","352","47"
"3153","355","2"
"3154","355","3"
"3155","355","7"
"3156","355","13"
"3157","355","15"
"3158","355","18"
"3159","355","19"
"3160","355","21"
"3161","355","27"
"3162","355","31"
"3163","355","35"
"3164","355","37"
"3165","355","38"
"3166","355","43"
"3167","355","46"
"3168","355","47"
"3169","355","68"
"3170","355","76"
"3171","355","86"
"3172","355","102"
"3173","361","2"
"3174","361","3"
"3175","361","7"
"3176","361","10"
"3177","361","13"
"3178","361","15"
"3179","361","18"
"3180","361","21"
"3181","361","27"
"3182","361","31"
"3183","361","35"
"3184","361","37"
"3185","362","2"
"3186","362","3"
"3187","362","7"
"3188","362","10"
"3189","362","13"
"3190","362","15"
"3191","362","21"
"3192","362","27"
"3193","362","31"
"3194","362","35"
"3195","362","37"
"3196","364","2"
"3197","364","3"
"3198","364","7"
"3199","364","10"
"3200","364","13"
"3201","364","15"
"3202","364","21"
"3203","364","27"
"3204","364","31"
"3205","364","35"
"3206","364","37"
"3207","364","45"
"3208","366","2"
"3209","366","3"
"3210","366","7"
"3211","366","10"
"3212","366","13"
"3213","366","15"
"3214","366","21"
"3215","366","27"
"3216","366","31"
"3217","366","35"
"3218","366","37"
"3219","367","2"
"3220","367","3"
"3221","367","7"
"3222","367","10"
"3223","367","13"
"3224","367","15"
"3225","367","21"
"3226","367","27"
"3227","367","31"
"3228","367","35"
"3229","367","37"
"3230","367","38"
"3231","367","41"
"3232","368","3"
"3233","368","7"
"3234","368","21"
"3235","368","31"
"3236","368","37"
"3237","369","2"
"3238","369","3"
"3239","369","7"
"3240","369","10"
"3241","369","13"
"3242","369","15"
"3243","369","21"
"3244","369","27"
"3245","369","31"
"3246","369","35"
"3247","369","37"
"3248","370","2"
"3249","370","3"
"3250","370","7"
"3251","370","10"
"3252","370","13"
"3253","370","15"
"3254","370","21"
"3255","370","27"
"3256","370","31"
"3257","370","35"
"3258","370","37"
"3259","371","3"
"3260","371","7"
"3261","371","21"
"3262","371","31"
"3263","371","37"
"3264","371","38"
"3265","371","41"
"3266","372","3"
"3267","372","7"
"3268","372","21"
"3269","372","31"
"3270","372","37"
"3271","372","38"
"3272","372","41"
"3273","373","2"
"3274","373","3"
"3275","373","7"
"3276","373","10"
"3277","373","13"
"3278","373","15"
"3279","373","18"
"3280","373","21"
"3281","373","27"
"3282","373","31"
"3283","373","35"
"3284","373","37"
"3285","373","45"
"3286","373","47"
"3287","377","2"
"3288","377","3"
"3289","377","7"
"3290","377","10"
"3291","377","13"
"3292","377","15"
"3293","377","18"
"3294","377","21"
"3295","377","27"
"3296","377","31"
"3297","377","33"
"3298","377","35"
"3299","377","37"
"3300","377","39"
"3301","377","43"
"3302","377","45"
"3303","377","46"
"3304","377","47"
"3305","378","2"
"3306","378","3"
"3307","378","7"
"3308","378","10"
"3309","378","13"
"3310","378","15"
"3311","378","21"
"3312","378","27"
"3313","378","31"
"3314","378","35"
"3315","378","37"
"3316","380","2"
"3317","380","3"
"3318","380","7"
"3319","380","10"
"3320","380","13"
"3321","380","15"
"3322","380","21"
"3323","380","27"
"3324","380","31"
"3325","380","35"
"3326","380","37"
"3327","384","3"
"3328","384","7"
"3329","384","21"
"3330","384","31"
"3331","384","37"
"3332","384","38"
"3333","384","41"
"3334","384","44"
"3335","385","3"
"3336","385","7"
"3337","385","21"
"3338","385","31"
"3339","385","37"
"3340","385","38"
"3341","385","41"
"3342","386","2"
"3343","386","3"
"3344","386","7"
"3345","386","13"
"3346","386","15"
"3347","386","18"
"3348","386","19"
"3349","386","21"
"3350","386","27"
"3351","386","33"
"3352","386","35"
"3353","386","37"
"3354","386","38"
"3355","386","41"
"3356","386","43"
"3357","386","44"
"3358","386","46"
"3359","386","47"
"3360","386","68"
"3361","386","69"
"3362","386","70"
"3363","386","76"
"3364","387","3"
"3365","387","7"
"3366","387","21"
"3367","387","37"
"3368","390","2"
"3369","390","3"
"3370","390","7"
"3371","390","10"
"3372","390","13"
"3373","390","15"
"3374","390","18"
"3375","390","21"
"3376","390","27"
"3377","390","31"
"3378","390","33"
"3379","390","35"
"3380","390","37"
"3381","390","45"
"3382","390","46"
"3383","390","47"
"3384","391","2"
"3385","391","3"
"3386","391","7"
"3387","391","10"
"3388","391","13"
"3389","391","15"
"3390","391","18"
"3391","391","21"
"3392","391","27"
"3393","391","31"
"3394","391","33"
"3395","391","35"
"3396","391","37"
"3397","391","45"
"3398","391","46"
"3399","391","47"
"3400","394","2"
"3401","394","3"
"3402","394","7"
"3403","394","10"
"3404","394","13"
"3405","394","15"
"3406","394","21"
"3407","394","27"
"3408","394","35"
"3409","394","37"
"3410","394","38"
"3411","394","41"
"3412","394","44"
"3413","395","2"
"3414","395","3"
"3415","395","7"
"3416","395","10"
"3417","395","13"
