"cla_id","cll_id","agn_id"
"22799","125067","182"
"22800","125069","185"
"22801","125069","118"
"22802","125074","185"
"22803","125074","1347"
"22804","125074","118"
"22805","125035","76"
"22806","125035","185"
"22807","125035","419"
"22808","125035","121"
"22809","125083","185"
"22810","125083","1347"
"22811","125093","169"
"22812","125131","185"
"22813","125131","76"
"22814","125131","1347"
"22815","125139","185"
"22816","125139","89"
"22817","125139","182"
"22818","125139","76"
"22819","125206","185"
"22820","125223","121"
"22821","125223","145"
"22822","125223","445"
"22823","125223","1347"
"22824","125224","1347"
"22825","125224","185"
"22826","125224","118"
"22827","125224","182"
"22828","125226","185"
"22829","125229","185"
"22830","125229","121"
"22831","125229","76"
"22832","125229","419"
"22833","125235","185"
"22834","125235","118"
"22835","125235","1347"
"22836","125247","121"
"22837","125266","185"
"22838","125306","185"
"22839","125364","185"
"22840","125366","185"
"22841","125368","185"
"22842","125370","121"
"22843","125370","64"
"22844","125370","223"
"22845","125372","185"
"22846","125372","76"
"22847","125372","121"
"22848","125372","419"
"22851","125386","185"
"22852","125404","185"
"22853","125409","185"
"22854","125409","1207"
"22855","125416","121"
"22856","125420","185"
"22857","125438","1304"
"22858","125472","185"
"22859","125472","118"
"22860","125479","59"
"22861","125479","89"
"22862","125479","182"
"22863","125479","185"
"22864","125493","1304"
"22865","125505","185"
"22866","125513","185"
"22867","125513","121"
"22868","125513","419"
"22869","125535","119"
"22870","125535","185"
"22871","125537","185"
"22872","125537","1347"
"22873","125537","182"
"22874","125539","185"
"22875","125539","121"
"22876","125539","76"
"22877","125539","445"
"22878","125562","185"
"22879","125562","121"
"22880","125562","419"
"22881","125583","157"
"22882","125594","1304"
"22883","125610","185"
"22884","125610","1347"
"22885","125610","118"
"22886","125636","185"
"22887","125639","185"
"22888","125650","119"
"22889","125651","185"
"22890","125653","185"
"22892","125655","185"
"22893","125657","185"
"22894","125657","121"
"22895","125657","379"
"22896","125657","119"
"22897","125667","185"
"22898","125672","185"
"22899","125672","419"
"22900","125672","76"
"22901","125672","121"
"22902","125678","185"
"22903","125680","1304"
"22904","125685","185"
"22905","125691","185"
"22906","125692","185"
"22907","125739","185"
"22908","125740","185"
"22910","125750","357"
"22911","125786","185"
"22912","125789","185"
"22913","125797","185"
"22914","125797","89"
"22915","125797","182"
"22916","125799","185"
"22917","125799","76"
"22918","125804","1316"
"22919","125806","185"
"22920","125806","182"
"22921","125806","89"
"22922","125807","185"
"22923","125807","118"
"22924","125808","185"
"22925","125808","119"
"22926","125808","1207"
"22930","125825","185"
"22931","125825","118"
"22932","125844","185"
"22933","125844","118"
"22934","125838","185"
"22935","125838","76"
"22936","125838","1347"
"22937","125838","419"
"22938","125860","145"
"22939","125888","185"
"22940","125888","118"
"22941","125888","1347"
"22942","125893","182"
"22943","125893","89"
"22944","125893","185"
"22945","125905","185"
"22946","125906","185"
"22947","125906","210"
"22948","125919","193"
"22949","125927","185"
"22950","125927","1207"
"22951","125927","419"
"22952","125938","1304"
"22953","125978","1223"
"22954","125998","185"
"22955","126008","185"
"22956","126009","185"
"22957","126009","419"
"22958","126009","76"
"22959","126009","121"
"22960","126017","185"
"22961","126017","182"
"22962","126017","1347"
"22963","126017","89"
"22964","126039","185"
"22965","126039","1347"
"22966","126039","118"
"22967","126080","185"
"22968","126083","185"
"22969","126083","76"
"22970","126083","419"
"22971","126124","185"
"22972","126160","185"
"22973","126160","121"
"22974","126160","419"
"22975","126160","1207"
"22976","126179","185"
"22977","126184","185"
"22978","126196","185"
"22979","126196","89"
"22980","126196","182"
"22981","126201","1304"
"22982","126204","1304"
"22983","126208","1304"
"22984","126210","185"
"22985","126210","119"
"22986","126212","119"
"22987","126212","1207"
"22988","126215","185"
"22989","126219","1304"
"22990","126227","185"
"22991","126229","185"
"22992","126229","1347"
"22993","126239","185"
"22994","126239","419"
"22995","126239","121"
"22996","126248","1223"
"22997","126277","191"
"22998","126283","185"
"22999","126283","76"
"23000","126283","419"
"23001","126283","121"
"23002","126293","185"
"23003","126301","185"
"23004","126301","118"
"23005","126305","185"
"23006","126305","89"
"23007","126305","182"
"23008","126311","185"
"23009","126311","59"
"23010","126322","185"
"23011","126322","419"
"23012","126322","76"
"23013","126322","121"
"23014","126323","146"
"23015","126323","1214"
"23016","126325","1304"
"23017","126327","185"
"23018","126327","121"
"23019","126327","1347"
"23020","126327","1207"
"23021","126328","185"
"23022","126328","59"
"23023","126328","89"
"23024","126328","182"
"23025","126336","1229"
"23026","126346","185"
"23027","126337","185"
"23028","126337","59"
"23029","126354","185"
"23030","126365","1304"
"23031","126375","1304"
"23032","126387","185"
"23033","126387","118"
"23034","126387","1347"
"23035","126407","185"
"23036","126413","1304"
"23037","126416","1304"
"23038","126436","185"
"23039","126439","185"
"23040","126439","1207"
"23041","126436","1347"
"23042","126493","89"
"23043","126507","1304"
"23044","126511","185"
"23045","126514","1304"
"23046","126516","185"
"23047","126518","1304"
"23048","126521","185"
"23049","126521","121"
"23050","126521","76"
"23051","126521","419"
"23052","126526","198"
"23053","126547","185"
"23054","126547","89"
"23055","126547","182"
"23056","126550","185"
"23057","126558","1742"
"23058","126562","185"
"23059","126562","1347"
"23060","126566","185"
"23061","126566","89"
"23062","126566","182"
"23063","126576","185"
"23064","126576","118"
"23065","126578","185"
"23066","126587","185"
"23067","126592","146"
"23068","126593","185"
"23069","126594","185"
"23070","126599","185"
"23071","126603","185"
"23072","126622","185"
"23073","126622","1207"
"23074","126627","185"
"23075","126629","185"
"23076","126629","119"
"23077","126629","1207"
"23078","126662","185"
"23079","126662","76"
"23080","126662","121"
"23081","126662","419"
"23082","126663","185"
"23083","126663","76"
"23084","126664","185"
"23085","126693","120"
"23086","126713","185"
"23087","126719","185"
"23088","126735","185"
"23089","126764","185"
"23090","126764","76"
"23091","126768","185"
"23092","126768","121"
"23093","126769","185"
"23094","126769","121"
"23095","126769","1159"
"23096","126778","76"
"23097","126779","1303"
"23098","126779","185"
"23099","126781","118"
"23100","126781","76"
"23101","126782","185"
"23102","126789","185"
"23103","126789","121"
"23104","126789","419"
"23105","126790","185"
"23106","126790","118"
"23107","126799","185"
"23108","126804","185"
"23109","126804","118"
"23110","126805","1304"
"23111","126809","185"
"23112","126809","1347"
"23113","126811","185"
"23114","126816","185"
"23115","126819","1347"
"23116","126819","185"
"23117","126819","118"
"23118","126819","76"
"23122","126820","185"
"23123","126820","118"
"23124","126820","76"
"23125","126832","185"
"23126","126837","185"
"23127","126837","182"
"23128","126885","196"
"23129","126887","185"
"23130","126888","185"
"23131","126888","121"
"23132","126908","185"
"23133","126932","89"
"23134","126932","76"
"23135","126932","419"
"23136","126938","185"
"23137","126938","1207"
"23138","126938","121"
"23139","126942","185"
"23144","126948","185"
"23145","126959","121"
"23146","126964","185"
"23147","126964","182"
"23148","126964","89"
"23149","126986","1304"
"23150","126987","185"
"23151","126987","419"
"23152","126987","121"
"23153","126994","185"
"23154","126994","59"
"23155","126999","1304"
"23156","127003","185"
"23157","127006","185"
"23158","127006","59"
"23159","127009","185"
"23160","127035","185"
"23161","127037","1223"
"23162","127045","185"
"23163","127048","185"
"23164","127050","185"
"23166","127069","185"
"23167","127078","185"
"23168","127081","185"
"23169","127085","169"
"23170","127106","185"
"23171","127108","185"
"23172","127122","119"
"23173","127122","1207"
"23174","127122","1347"
"23175","127122","76"
"23176","127123","185"
"23177","127129","185"
"23178","127140","191"
"23179","127170","185"
"23180","127179","118"
"23181","127179","185"
"23182","127202","1304"
"23183","127203","59"
"23184","127225","118"
"23185","127225","185"
"23186","127229","185"
"23187","127230","185"
"23188","127238","185"
"23189","127238","76"
"23190","127238","121"
"23191","127238","419"
"23195","127249","1304"
"23196","127252","185"
"23197","127255","185"
"23198","127255","59"
"23199","127261","1304"
"23201","127298","1304"
"23202","127309","185"
"23203","127310","185"
"23204","127310","59"
"23205","127314","185"
"23206","127319","218"
"23207","127319","185"
"23208","127341","1304"
"23209","127342","195"
"23210","127344","185"
"23211","127345","1304"
"23212","127358","185"
"23213","127358","1347"
"23214","127358","118"
"23215","127361","445"
"23216","127374","185"
"23217","127374","76"
"23218","127374","419"
"23219","127375","89"
"23220","127375","182"
"23221","127375","185"
"23222","127383","185"
"23223","127435","185"
"23224","127435","118"
"23225","127449","118"
"23226","127449","185"
"23227","127449","1347"
"23228","127455","185"
"23229","127455","119"
"23230","127457","1304"
"23231","127403","185"
"23232","127471","1304"
"23233","127473","59"
"23234","127473","185"
"23235","127475","1304"
"23236","127477","120"
"23237","127479","206"
"23238","127479","185"
"23239","127484","185"
"23240","127484","182"
"23241","127484","89"
"23242","127487","185"
"23243","127524","1304"
"23244","127541","210"
"23245","127541","185"
"23246","127549","185"
"23247","127549","59"
"23248","127550","1304"
"23249","127588","1347"
"23250","127588","121"
"23251","127606","185"
"23252","127606","1207"
"23253","127606","119"
"23254","127607","76"
"23255","127607","185"
"23258","127616","185"
"23259","127619","185"
"23260","127631","1304"
"23261","127646","185"
"23262","127662","216"
"23263","127703","445"
"23264","127703","121"
"23265","127703","1347"
"23266","127703","76"
"23267","127704","185"
"23270","127736","185"
"23271","127738","1304"
"23272","127765","1304"
"23273","127775","185"
"23274","127775","89"
"23275","127775","182"
"23276","127777","1304"
"23277","127783","1304"
"23278","127786","1304"
"23280","127800","119"
"23281","127800","185"
"23282","127804","185"
"23283","127804","210"
"23284","127815","185"
"23285","127815","119"
"23288","127835","120"
"23289","127866","185"
"23290","127879","357"
"23291","127885","200"
"23292","127891","185"
"23293","127892","182"
"23294","127892","89"
"23295","127896","1304"
"23296","127898","185"
"23297","127898","119"
"23298","127902","185"
"23299","127902","76"
"23300","127902","121"
"23301","127902","419"
"23302","127904","185"
"23303","127904","76"
"23304","127942","185"
"23305","127942","119"
"23306","127948","185"
"23307","127951","1304"
"23308","127954","211"
"23309","127955","185"
"23310","127955","121"
"23311","127955","76"
"23312","127955","445"
"23313","127960","185"
"23314","127963","185"
"23315","127966","185"
"23316","127966","182"
"23317","127966","89"
"23318","127988","185"
"23319","127988","118"
"23320","128030","185"
"23321","128030","118"
"23322","128032","185"
"23323","128032","118"
"23324","128043","1304"
"23325","128086","185"
"23326","128092","185"
"23327","128086","119"
"23328","128086","1207"
"23329","128098","185"
"23330","128101","185"
"23331","128102","185"
"23332","128128","185"
"23333","128128","118"
"23334","128142","1304"
"23335","128168","210"
"23336","128168","185"
"23337","128175","185"
"23338","128175","1347"
"23339","128176","185"
"23340","128177","185"
"23341","128183","185"
"23342","128185","185"
"23343","128186","185"
"23344","128190","185"
"23345","128190","121"
"23346","128192","185"
"23347","128192","1347"
"23348","128192","76"
"23349","128209","185"
"23350","128209","76"
"23351","128209","419"
"23352","128262","1304"
"23353","128266","1304"
"23354","128266","157"
"23355","128270","185"
"23356","128280","59"
"23357","128280","185"
"23358","128309","185"
"23359","128309","182"
"23360","128309","89"
"23361","128319","185"
"23362","128328","185"
"23363","128328","59"
"23364","128329","185"
"23365","128331","185"
"23366","128333","1304"
"23367","128359","1304"
"23368","128363","185"
"23369","128363","119"
"23370","128363","1207"
"23371","128383","1304"
"23372","128403","185"
"23373","128403","303"
"23374","128406","185"
"23375","128411","185"
"23376","128411","1223"
"23377","128416","185"
"23378","128416","1347"
"23379","128416","118"
"23380","128419","1304"
"23382","128476","185"
"23383","128479","157"
"23384","128482","1304"
"23385","128490","76"
"23386","128490","419"
"23387","128490","121"
"23388","128509","118"
"23389","128509","185"
"23390","128509","1347"
"23391","128511","185"
"23392","128511","419"
"23393","128545","185"
"23394","128558","185"
"23395","128558","1347"
"23396","128558","118"
"23397","128595","185"
"23398","128596","185"
"23399","128596","1347"
"23400","128596","118"
"23401","128602","185"
"23402","128604","185"
"23403","128604","76"
"23404","128604","1347"
"23405","128614","1304"
"23406","128617","1304"
"23407","128622","185"
"23408","128623","185"
"23409","128624","185"
"23410","128627","185"
"23411","128652","185"
"23412","128652","419"
"23413","128652","121"
"23414","128652","76"
"23415","128659","1304"
"23416","128666","185"
"23417","128668","76"
"23418","128668","1347"
"23419","128668","419"
"23420","128668","121"
"23421","128670","185"
"23422","128670","1207"
"23423","128670","119"
"23424","128681","1304"
"23425","128719","185"
"23426","128738","1304"
"23427","128746","185"
"23428","128746","76"
"23429","128746","121"
"23430","128746","419"
"23431","128755","54"
"23432","128767","1304"
"23433","128771","1081"
"23434","128773","185"
"23435","128774","185"
"23436","128781","1304"
"23437","128793","185"
"23438","128795","1304"
"23439","128814","1304"
"23440","128844","185"
"23441","128844","119"
"23442","128844","1207"
"23443","128846","185"
"23444","128846","121"
"23445","128846","1207"
"23446","128849","185"
"23447","128849","76"
"23448","128849","419"
"23449","128856","185"
"23450","128856","121"
"23451","128856","419"
"23452","128892","185"
"23453","128893","185"
"23454","128892","119"
"23455","128892","1207"
"23456","128899","185"
"23457","128899","121"
"23458","128899","76"
"23459","128901","185"
"23460","128901","182"
"23461","128901","89"
"23462","128906","185"
"23463","128906","121"
"23464","128910","185"
"23465","128929","185"
"23466","128932","185"
"23467","128932","119"
"23468","128932","1207"
"23469","128937","185"
"23470","128937","1207"
"23471","128937","119"
"23472","128954","185"
"23473","128956","185"
"23474","128971","185"
"23475","128971","76"
"23476","129060","185"
"23477","129061","185"
"23478","129062","185"
"23479","129064","1460"
"23480","129065","185"
"23481","129066","185"
"23482","129068","185"
"23483","129074","185"
"23484","129074","118"
"23485","129093","185"
"23486","129094","185"
"23487","129096","185"
"23488","129106","185"
"23489","129106","89"
"23490","129106","182"
"23491","129108","185"
"23492","129108","119"
"23493","129109","185"
"23494","129110","169"
"23495","129121","185"
"23496","129121","419"
"23497","129121","76"
"23498","129121","121"
"23499","129128","157"
"23500","129128","1304"
"23501","129136","185"
"23502","129136","182"
"23503","129136","89"
"23504","129145","89"
"23505","129145","182"
"23506","129145","185"
"23507","129146","185"
"23508","129146","419"
"23509","129146","121"
"23510","129186","185"
"23511","129217","185"
"23512","129218","185"
"23513","129218","118"
"23514","129218","1347"
"23515","129219","185"
"23516","129219","1347"
"23517","129237","1304"
"23518","129240","185"
"23519","129240","121"
"23520","129246","185"
"23521","129269","185"
"23522","129276","185"
"23523","129276","1347"
"23524","129297","185"
"23525","129297","182"
"23526","129297","89"
"23527","129299","185"
"23528","129313","1207"
"23529","129313","119"
"23530","129316","169"
"23531","129317","185"
"23532","129367","1207"
"23533","129372","185"
"23534","129372","121"
"23535","129373","185"
"23536","129373","119"
"23538","129388","76"
"23539","129390","185"
"23540","129397","185"
"23541","129398","185"
"23542","129407","185"
"23543","129407","182"
"23544","129407","89"
"23545","129416","1304"
"23546","129431","1304"
"23547","129439","185"
"23548","129441","185"
"23549","129441","89"
"23550","129441","182"
"23551","129442","185"
"23552","129443","185"
"23553","129443","119"
"23554","129446","185"
"23555","129447","185"
"23556","129447","89"
"23557","129447","182"
"23559","129454","185"
"23560","129457","169"
"23561","129467","185"
"23562","129467","89"
"23563","129467","182"
"23564","129471","185"
"23565","129476","185"
"23566","129487","185"
"23567","129489","185"
"23568","129501","185"
"23569","129508","121"
"23570","129518","1304"
"23571","129533","185"
"23572","129533","76"
"23573","129533","121"
"23574","129533","419"
"23575","129539","185"
"23576","129589","185"
"23577","129589","121"
"23578","129589","419"
"23579","129589","76"
"23580","129602","185"
"23581","129602","59"
"23582","129612","120"
"23583","129612","118"
"23584","129615","1304"
"23585","129615","1081"
"23586","129624","185"
"23587","129628","121"
"23588","129633","185"
"23589","129633","76"
"23590","129634","185"
"23591","129634","76"
"23592","129634","1347"
"23593","129652","76"
"23594","129656","185"
"23595","129656","182"
"23596","129656","89"
"23597","129664","185"
"23598","129664","1207"
"23599","129664","119"
"23600","129673","185"
"23601","129673","119"
"23602","129673","1207"
"23603","129693","185"
"23604","129693","121"
"23605","129693","419"
"23606","129702","185"
"23607","129712","185"
"23608","129754","1223"
"23609","129758","1223"
"23610","129771","185"
"23611","129771","121"
"23612","129778","1304"
"23613","129796","185"
"23614","129798","185"
"23615","129798","89"
"23616","129798","182"
"23617","129800","185"
"23618","129800","61"
"23619","129843","185"
"23620","129843","1347"
"23621","129843","118"
"23622","129844","121"
"23624","129859","185"
"23625","129863","185"
"23626","129887","120"
"23627","129893","1081"
"23628","129893","1304"
"23629","129895","185"
"23630","129895","1347"
"23631","129895","419"
"23632","129958","185"
"23633","129961","1304"
"23634","129983","185"
"23635","129986","185"
"23636","130016","185"
"23637","130016","76"
"23638","130016","419"
"23639","130016","121"
"23640","130018","185"
"23641","130040","185"
"23642","130088","185"
"23643","130089","185"
"23645","130091","185"
"23646","130092","294"
"23647","130093","185"
"23648","130095","185"
"23649","130096","185"
"23650","130098","185"
"23651","130099","59"
"23652","130104","185"
"23653","130104","419"
"23654","130104","57"
"23655","130104","121"
"23656","130106","1304"
"23657","130107","89"
"23658","130107","182"
"23659","130107","185"
"23660","130150","185"
"23661","130152","185"
"23662","130152","59"
"23664","130158","120"
"23665","130158","185"
"23666","130160","185"
"23667","130160","119"
"23668","130160","1207"
"23669","130161","185"
"23670","130161","419"
"23671","130161","121"
"23672","130191","76"
"23673","130191","121"
"23674","130191","117"
"23675","130195","121"
"23676","130197","185"
"23677","130198","185"
"23678","130194","185"
"23679","130197","119"
"23680","130197","419"
"23681","130202","185"
"23682","130202","119"
"23683","130217","185"
"23684","130228","185"
"23685","130227","185"
"23686","130230","185"
"23687","130230","76"
"23688","130230","118"
"23689","130254","1223"
"23690","130311","185"
"23691","130312","185"
"23692","130323","185"
"23693","130323","118"
"23694","130328","185"
"23695","130328","121"
"23696","130328","419"
"23697","130333","185"
"23698","130334","1081"
"23699","130337","185"
"23700","130342","185"
"23701","130356","185"
"23702","130356","118"
"23703","130382","185"
"23704","130382","59"
"23705","130389","185"
"23706","130389","1347"
"23707","130402","185"
"23708","130403","185"
"23709","130404","185"
"23710","130423","185"
"23711","130423","119"
"23712","130423","1207"
"23713","130426","185"
"23714","130427","185"
"23715","130427","121"
"23716","130427","76"
"23717","130430","185"
"23718","130430","182"
"23719","130430","89"
"23720","130442","185"
"23721","130442","118"
"23722","130446","185"
"23724","130455","185"
"23725","130456","185"
"23726","130456","59"
"23727","130462","1347"
"23728","130462","118"
"23729","130462","185"
"23730","130501","185"
"23731","130501","182"
"23732","130501","89"
"23733","130503","185"
"23734","130503","182"
"23735","130503","89"
"23736","130505","185"
"23737","130508","1304"
"23738","130516","185"
"23739","130516","76"
"23740","130516","419"
"23741","130525","1304"
"23742","130513","185"
"23743","130523","185"
"23744","130523","419"
"23745","130523","121"
"23746","130539","185"
"23747","130547","185"
"23748","130560","120"
"23749","130564","185"
"23750","130571","185"
"23751","130579","1304"
"23752","130594","1304"
"23753","130608","217"
"23754","130623","1304"
"23755","130627","185"
"23756","130627","59"
"23757","130627","89"
"23758","130636","185"
"23759","130653","185"
"23760","130653","119"
"23761","130653","1207"
"23762","130656","185"
"23763","130656","121"
"23764","130656","419"
"23765","130656","76"
"23766","130668","149"
"23767","130697","419"
"23768","130706","185"
"23769","130707","121"
"23770","130710","118"
"23771","130719","185"
"23772","130725","185"
"23773","130727","145"
"23774","130727","89"
"23775","130727","182"
"23776","130738","185"
"23777","130739","185"
"23778","130743","185"
"23779","130743","1207"
"23780","130745","118"
"23781","130760","185"
"23782","130760","182"
"23783","130760","89"
"23784","130762","185"
"23785","130772","76"
"23786","130773","185"
"23787","130773","89"
"23788","130773","182"
"23789","130780","185"
"23790","130780","118"
"23791","130787","118"
"23792","130787","200"
"23793","130789","185"
"23794","130789","118"
"23795","130789","1347"
"23796","130811","185"
"23797","130813","185"
"23798","130817","59"
"23799","130834","185"
"23800","130834","1207"
"23801","130834","119"
"23802","130836","76"
"23803","130838","185"
"23804","130829","185"
"23805","130846","185"
"23806","130846","59"
"23807","130849","185"
"23808","130849","76"
"23809","130849","1347"
"23810","130871","119"
"23811","130871","185"
"23812","130906","185"
"23813","130906","119"
"23815","130913","185"
"23816","130913","59"
"23817","130915","1304"
"23818","130927","185"
"23819","130927","119"
"23820","130928","76"
"23821","130934","185"
"23822","130934","1347"
"23823","130945","118"
"23824","130960","1081"
"23826","130983","185"
"23827","130987","185"
"23828","130987","89"
"23829","130987","182"
"23830","130989","185"
"23831","130989","119"
"23832","130988","185"
"23833","130988","182"
"23834","130988","89"
"23835","131000","185"
"23836","131000","118"
"23837","131001","185"
"23838","131001","1207"
"23839","131001","119"
"23840","131004","185"
"23841","131004","118"
"23842","131020","89"
"23843","131020","182"
"23844","131020","185"
"23845","131031","59"
"23846","131031","185"
"23847","131036","185"
"23848","131037","185"
"23849","131042","185"
"23850","131042","419"
"23851","131042","76"
"23852","131042","121"
"23853","131048","185"
"23854","131051","185"
"23855","131058","121"
"23856","131076","1304"
"23857","131084","118"
"23858","131084","198"
"23859","131084","1347"
"23860","131082","185"
"23861","131082","118"
"23862","131085","185"
"23863","131085","76"
"23864","131085","121"
"23865","131090","1304"
"23866","131094","185"
"23867","131110","121"
"23868","131111","121"
"23869","131112","185"
"23870","131119","185"
"23871","131123","1304"
"23872","131132","185"
"23873","131132","121"
"23874","131132","419"
"23875","131160","121"
"23876","131160","76"
"23877","131162","185"
"23878","131162","1207"
"23879","131164","185"
"23880","131164","182"
"23881","131164","89"
"23882","131166","121"
"23883","131168","185"
"23884","131168","121"
"23885","131168","117"
"23886","131170","59"
"23887","131170","185"
"23888","131171","185"
"23889","131171","1207"
"23890","131171","119"
"23891","131173","1304"
"23892","131174","185"
"23893","131176","185"
"23894","131176","121"
"23895","131180","185"
"23896","131180","1347"
"23897","131180","118"
"23898","131181","76"
"23899","131181","419"
"23900","131182","185"
"23901","131204","76"
"23902","131214","118"
"23903","131219","185"
"23904","131223","1304"
"23905","131226","185"
"23906","131226","182"
"23907","131226","89"
"23911","131231","185"
"23912","131231","182"
"23913","131231","89"
"23914","131237","1304"
"23915","131244","185"
"23916","131244","76"
"23917","131244","121"
"23918","131244","419"
"23919","131247","185"
"23920","131247","76"
"23921","131247","182"
"23922","131249","185"
"23923","131249","121"
"23924","131249","419"
"23925","131252","76"
"23926","131252","185"
"23927","131252","121"
"23928","131254","1207"
"23929","131254","119"
"23930","131254","185"
"23931","131257","185"
"23932","131270","76"
"23933","131276","185"
"23934","131276","76"
"23935","131276","121"
"23936","131278","1304"
"23937","131285","1304"
"23938","131294","145"
"23939","131309","185"
"23940","131309","119"
"23941","131325","1304"
"23942","131327","1304"
"23943","131340","121"
"23944","131340","185"
"23945","131341","185"
"23946","131341","76"
"23947","131341","419"
"23948","131341","121"
"23949","131344","76"
"23950","131351","185"
"23951","131351","1207"
"23952","131355","1304"
"23953","131355","157"
"23954","131360","185"
"23955","131364","121"
"23956","131364","185"
"23958","131368","121"
"23960","131373","121"
"23961","131403","1304"
"23962","131414","185"
"23963","131419","185"
"23964","131419","121"
"23965","131419","419"
"23966","131419","76"
"23967","131421","193"
"23968","131434","185"
"23969","131436","185"
"23970","131437","185"
"23971","131513","185"
"23972","131513","1207"
"23973","131516","118"
"23974","131516","185"
"23975","131517","119"
"23976","131517","1207"
"23977","131529","182"
"23978","131529","185"
"23979","131531","1304"
"23980","131541","185"
"23981","131541","1207"
"23982","131585","1304"
"23983","131585","294"
"23984","131592","185"
"23985","131592","182"
"23986","131594","185"
"23987","131594","76"
"23988","131594","419"
"23989","131595","185"
"23990","131597","185"
"23991","131597","119"
"23992","131597","1207"
"23993","131599","185"
"23994","131599","118"
"23995","131600","185"
"23996","131600","118"
"23997","131601","419"
"23998","131601","76"
"23999","131603","185"
"24000","131603","182"
"24001","131612","185"
"24002","131612","419"
"24003","131612","76"
"24004","131613","185"
"24005","131613","118"
"24006","131616","185"
"24007","131617","185"
"24008","131619","1304"
"24009","131620","185"
"24010","131656","185"
"24011","131656","59"
"24012","131657","185"
"24013","131710","185"
"24014","131716","185"
"24015","131716","119"
"24016","131719","119"
"24017","131719","1207"
"24018","131723","185"
"24019","131723","1347"
"24020","131733","185"
"24021","131733","118"
"24022","131736","185"
"24023","131738","185"
"24024","131741","76"
"24025","131743","185"
"24026","131744","169"
"24029","131751","185"
"24030","131751","419"
"24031","131755","185"
"24032","131756","169"
"24033","131757","185"
"24034","131772","185"
"24035","131779","1304"
"24036","131795","1347"
"24037","131795","76"
"24038","131796","185"
"24039","131796","419"
"24040","131798","118"
"24041","131842","118"
"24042","131842","1347"
"24043","131845","1304"
"24044","131852","185"
"24045","131852","1347"
"24046","131852","1207"
"24047","131856","1304"
"24048","131879","185"
"24049","131879","118"
"24050","131887","185"
"24051","131887","182"
"24052","131887","89"
"24053","131903","185"
"24054","131910","1304"
"24055","131923","185"
"24056","131929","185"
"24057","131930","185"
"24058","131931","1347"
"24059","131931","185"
"24062","131940","1304"
"24063","131943","185"
"24064","131943","89"
"24065","131945","1347"
"24066","131945","89"
"24067","131945","182"
"24068","131948","185"
"24069","131950","185"
"24070","131952","185"
"24071","131952","119"
"24072","131952","1207"
"24073","131953","169"
"24074","131954","185"
"24075","131954","182"
"24076","131954","89"
"24077","131955","185"
"24078","131955","419"
"24079","131955","121"
"24080","131956","185"
"24081","131956","121"
"24082","131956","76"
"24083","131956","419"
"24084","131959","185"
"24085","131960","1347"
"24086","131960","185"
"24087","131961","185"
"24088","131961","118"
"24089","131962","185"
"24090","131962","118"
"24091","131963","185"
"24092","131976","185"
"24093","131976","118"
"24094","131978","59"
"24095","131980","185"
"24096","131980","59"
"24097","132013","185"
"24098","132014","182"
"24099","132021","185"
"24100","132021","76"
"24101","132021","419"
"24102","132025","185"
"24103","132039","185"
"24104","132039","1347"
"24105","132040","185"
"24106","132040","76"
"24107","132041","185"
"24108","132043","185"
"24109","132043","119"
"24110","132043","1207"
"24111","132044","185"
"24112","132060","1304"
"24113","132066","185"
"24114","132066","121"
"24115","132084","185"
"24116","132084","1207"
"24117","132084","119"
"24118","132121","207"
"24119","132121","119"
"24120","132148","1304"
"24121","132183","185"
"24122","132192","185"
"24123","132195","419"
"24124","132198","185"
"24125","132198","118"
"24126","132228","185"
"24127","132229","185"
"24128","132230","185"
"24129","132231","185"
"24130","132232","185"
"24131","132249","185"
"24132","132249","121"
"24133","132249","419"
"24134","132281","185"
"24136","132289","185"
"24137","132289","118"
"24138","132290","119"
"24139","132290","1207"
"24140","132292","185"
"24141","132294","185"
"24142","132294","419"
"24143","132314","185"
"24144","132314","59"
"24145","132320","185"
"24146","132344","118"
"24147","132344","185"
"24148","132346","185"
"24149","132346","59"
"24150","132374","59"
"24151","132374","185"
"24152","132375","1899"
"24153","132377","185"
"24154","132378","121"
"24155","132388","185"
"24156","132388","89"
"24157","132388","182"
"24158","132389","185"
"24159","132389","89"
"24160","132389","182"
"24161","132407","1304"
"24162","132447","185"
"24163","132453","185"
"24164","132453","1207"
"24166","132475","185"
"24167","132475","76"
"24168","132475","1347"
"24169","132485","1304"
"24170","132507","149"
"24171","132509","76"
"24172","132512","1304"
"24173","132523","1207"
"24174","132523","119"
"24175","132564","1304"
"24176","132596","185"
"24177","132596","118"
"24178","132597","1347"
"24179","132597","185"
"24180","132602","185"
"24181","132606","185"
"24182","132606","1347"
"24183","132606","119"
"24184","132610","185"
"24185","132616","185"
"24186","132616","1347"
"24187","132625","185"
"24188","132625","121"
"24189","132625","419"
"24190","132635","406"
"24191","132636","185"
"24192","132636","76"
"24193","132637","185"
"24194","132646","137"
"24195","132688","185"
"24196","132689","1421"
"24197","132691","119"
"24198","132692","185"
"24199","132696","210"
"24200","132696","185"
"24201","132698","1304"
"24202","132727","1304"
"24203","132781","185"
"24204","132781","1207"
"24205","132781","119"
"24206","132801","185"
"24207","132801","1207"
"24208","132801","119"
"24209","132803","185"
"24210","132803","1347"
"24211","132840","118"
"24212","132845","419"
"24213","132869","185"
"24214","132870","92"
"24215","132871","92"
"24216","132872","92"
"24217","132875","185"
"24218","132931","185"
"24219","132946","149"
