"frp_id","fam_id","rce_id"
"2634","3021","5"
"2635","3021","6"
"2636","3021","7"
"2637","3021","8"
"2638","3021","9"
"2639","3021","10"
"2640","3021","11"
"2641","3021","12"
"2642","3021","13"
"2643","3021","14"
"2644","3021","15"
"2645","3021","16"
"2646","3040","4"
"2647","3083","3"
"2648","3084","3"
"2649","3084","4"
"2650","3084","13"
"2651","3105","2"
"2652","3105","3"
"2653","3105","4"
"2654","3105","5"
"2655","3105","7"
"2656","3105","10"
"2657","3115","3"
"2668","3215","1"
"2669","3215","2"
"2670","3215","3"
"2671","3215","4"
"2672","3215","5"
"2673","3215","6"
"2674","3215","7"
"2675","3215","8"
"2676","3215","9"
"2677","3215","10"
"2678","3215","11"
"2679","3215","12"
"2680","3215","13"
"2681","3215","14"
"2682","3215","15"
"2683","3215","16"
"2690","3278","3"
"2691","3300","3"
"2692","3300","10"
"2693","3300","13"
"2694","3302","3"
"2695","3302","4"
"2696","3302","13"
"2697","3303","2"
"2698","3303","3"
"2699","3303","4"
"2700","3303","10"
"2701","3303","13"
"2702","3464","3"
"2703","3464","10"
"2704","3464","13"
"2705","3476","2"
"2706","3476","3"
"2707","3476","4"
"2708","3476","5"
"2709","3476","10"
"2710","3476","13"
"2711","3476","14"
"2712","3555","2"
"2713","3555","3"
"2714","3555","4"
"2715","3560","3"
"2716","3561","3"
"2717","3568","1"
"2718","3568","2"
"2719","3568","3"
"2720","3568","4"
"2721","3568","5"
"2722","3568","6"
"2723","3568","7"
"2724","3568","8"
"2725","3568","9"
"2726","3568","10"
"2727","3568","11"
"2728","3568","12"
"2729","3568","13"
"2730","3568","14"
"2731","3568","15"
"2732","3568","16"
"2733","3586","3"
"2734","3586","4"
"2735","3586","13"
"2736","3588","3"
"2737","3588","4"
"2738","3588","13"
"2739","3617","1"
"2740","3617","2"
"2741","3617","3"
"2742","3617","4"
"2743","3617","5"
"2744","3617","7"
"2745","3617","8"
"2746","3617","10"
"2747","3617","11"
"2748","3617","13"
"2750","3637","3"
"2751","3637","4"
"2752","3637","13"
"2753","3693","3"
"2754","3701","3"
"2755","3739","3"
"2756","3740","1"
"2757","3740","2"
"2758","3740","3"
"2759","3740","4"
"2760","3740","5"
"2761","3740","6"
"2762","3740","7"
"2763","3740","8"
"2764","3740","10"
"2765","3740","11"
"2766","3740","13"
"2767","3740","15"
"2768","3773","2"
"2769","3773","3"
"2770","3773","4"
"2771","3775","3"
"2772","3775","10"
"2773","3775","13"
"2774","3793","3"
"2775","3793","4"
"2776","3793","13"
"2778","3870","3"
"2779","3871","1"
"2780","3871","2"
"2781","3871","3"
"2782","3871","4"
"2783","3871","5"
"2784","3871","6"
"2785","3871","7"
"2786","3871","8"
"2787","3871","9"
"2788","3871","10"
"2789","3871","11"
"2790","3871","12"
"2791","3871","13"
"2792","3871","14"
"2793","3871","15"
"2794","3871","16"
"2795","3901","3"
"2797","3943","2"
"2798","3943","3"
"2799","3943","4"
"2800","3943","5"
"2801","3943","7"
"2802","3943","13"
"2803","3953","1"
"2804","3953","7"
"2805","3955","1"
"2806","3955","2"
"2807","3955","3"
"2808","3955","4"
"2809","3955","5"
"2810","3955","6"
"2811","3955","7"
"2812","3955","8"
"2813","3955","9"
"2814","3955","10"
"2815","3955","11"
"2816","3955","12"
"2817","3955","13"
"2818","3955","14"
"2819","3955","15"
"2820","3955","16"
"2821","3961","3"
"2822","3961","10"
"2823","3961","13"
"2824","3981","3"
"2825","3981","13"
"2826","3981","14"
"2827","3989","3"
"2828","3992","3"
"2829","3992","5"
"2830","4005","1"
"2831","4005","6"
"2832","4005","7"
"2833","4005","8"
"2834","4005","9"
"2835","4005","16"
"2836","4015","3"
"2837","4016","2"
"2838","4016","3"
"2839","4016","4"
"2840","4016","5"
"2841","4016","10"
"2842","4016","13"
"2843","4016","15"
"2844","4016","16"
"2845","4017","1"
"2846","4017","2"
"2847","4017","3"
"2848","4017","4"
"2849","4017","5"
"2850","4017","7"
"2851","4017","8"
"2852","4017","10"
"2853","4017","13"
"2854","4017","14"
"2855","4017","15"
"2856","4017","16"
"2857","4019","3"
"2858","4019","4"
"2859","4020","3"
"2860","4021","3"
"2861","4021","4"
"2862","4022","1"
"2863","4022","2"
"2864","4022","3"
"2865","4022","4"
"2866","4022","5"
"2867","4022","6"
"2868","4022","7"
"2869","4022","8"
"2870","4022","9"
"2871","4022","10"
"2872","4022","11"
"2873","4022","12"
"2874","4022","13"
"2875","4022","14"
"2876","4022","15"
"2877","4022","16"
"2878","4097","4"
"2879","4097","13"
"2880","4102","2"
"2881","4102","3"
"2882","4102","4"
"2883","4102","5"
"2884","4102","7"
"2885","4102","10"
"2886","4102","13"
"2887","4124","1"
"2888","4124","2"
"2889","4124","3"
"2890","4124","4"
"2891","4124","5"
"2892","4124","7"
"2893","4124","10"
"2894","4124","13"
"2895","4142","3"
"2896","4142","5"
"2897","4142","7"
"2898","4142","9"
"2899","4142","10"
"2900","4142","13"
"2901","4142","14"
"2902","4142","15"
"2903","4147","3"
"2904","4158","1"
"2905","4158","2"
"2906","4158","3"
"2907","4158","4"
"2908","4158","5"
"2909","4158","7"
"2910","4158","8"
"2911","4158","10"
"2912","4158","11"
"2913","4158","13"
"2914","4158","14"
"2915","4165","2"
"2916","4165","3"
"2917","4165","4"
"2918","4165","5"
"2919","4165","10"
"2920","4165","11"
"2921","4165","12"
"2922","4165","13"
"2923","4165","14"
"2924","4165","15"
"2925","4168","1"
"2926","4168","2"
"2927","4168","3"
"2928","4168","4"
"2929","4168","5"
"2930","4168","6"
"2931","4168","7"
"2932","4168","8"
"2933","4168","9"
"2934","4168","10"
"2935","4168","11"
"2936","4168","12"
"2937","4168","13"
"2938","4168","14"
"2939","4168","15"
"2940","4168","16"
"2941","4172","3"
"2942","4217","1"
"2943","4217","2"
"2944","4217","4"
"2945","4217","5"
"2946","4217","6"
"2947","4217","7"
"2948","4217","8"
"2949","4217","9"
"2950","4217","10"
"2951","4217","11"
"2952","4217","12"
"2953","4217","13"
"2954","4217","14"
"2955","4217","15"
"2956","4217","16"
"2959","4249","1"
"2960","4249","2"
"2961","4249","3"
"2962","4249","4"
"2963","4249","5"
"2964","4249","6"
"2965","4249","7"
"2966","4249","8"
"2967","4249","9"
"2968","4249","10"
"2969","4249","11"
"2970","4249","12"
"2971","4249","13"
"2972","4249","14"
"2973","4249","15"
"2974","4249","16"
"2975","4256","2"
"2976","4256","3"
"2977","4256","4"
"2978","4256","5"
"2979","4256","13"
"2980","4266","1"
"2981","4266","2"
"2982","4266","3"
"2983","4266","4"
"2984","4266","5"
"2985","4266","6"
"2986","4266","7"
"2987","4266","8"
"2988","4266","9"
"2989","4266","10"
"2990","4266","11"
"2991","4266","12"
"2992","4266","13"
"2993","4266","14"
"2994","4266","15"
"2995","4271","1"
"2996","4271","2"
"2997","4271","3"
"2998","4271","4"
"2999","4271","5"
"3000","4271","7"
"3001","4271","10"
"3002","4271","13"
"3003","4271","14"
"3004","4271","16"
"3005","4306","3"
"3006","4347","2"
"3007","4347","3"
"3008","4347","4"
"3009","4347","5"
"3010","4347","7"
"3011","4348","2"
"3012","4348","3"
"3013","4348","4"
"3014","4348","10"
"3015","4356","3"
"3016","4356","13"
"3017","4357","1"
"3018","4357","2"
"3019","4357","3"
"3020","4357","4"
"3021","4357","5"
"3022","4357","6"
"3023","4357","7"
"3024","4357","8"
"3025","4357","9"
"3026","4357","10"
"3027","4357","11"
"3028","4357","12"
"3029","4357","13"
"3030","4357","14"
"3031","4357","15"
"3032","4357","16"
"3033","4366","1"
"3034","4366","2"
"3035","4366","3"
"3036","4366","4"
"3037","4366","5"
"3038","4366","6"
"3039","4366","7"
"3040","4366","8"
"3041","4366","9"
"3042","4366","10"
"3043","4366","11"
"3044","4366","12"
"3045","4366","13"
"3046","4366","14"
"3047","4366","15"
"3048","4366","16"
"3049","4374","3"
"3050","4376","3"
"3051","4438","3"
"3052","4440","1"
"3053","4440","6"
"3054","4440","7"
"3055","4440","8"
"3056","4440","9"
"3057","4441","2"
"3058","4441","3"
"3059","4441","4"
"3060","4441","5"
"3061","4486","3"
"3062","4497","2"
"3063","4497","3"
"3064","4497","4"
"3065","4497","5"
"3066","4497","10"
"3067","4497","13"
"3068","4497","14"
"3069","4503","1"
"3070","4503","2"
"3071","4503","3"
"3072","4503","4"
"3073","4503","5"
"3074","4503","6"
"3075","4503","7"
"3076","4503","8"
"3077","4503","9"
"3078","4503","10"
"3079","4503","11"
"3080","4503","12"
"3081","4503","13"
"3082","4503","14"
"3083","4503","15"
"3084","4503","16"
"3085","4507","3"
"3086","4507","4"
"3087","4507","13"
"3088","4579","3"
"3089","4579","4"
"3090","4579","13"
"3091","4602","3"
"3094","4656","3"
"3095","4656","4"
"3096","4656","5"
"3097","4700","3"
"3098","4742","1"
"3099","4742","2"
"3100","4742","3"
"3101","4742","4"
"3102","4742","5"
"3103","4742","6"
"3104","4742","7"
"3105","4742","8"
"3106","4742","9"
"3107","4742","10"
"3108","4742","11"
"3109","4742","12"
"3110","4742","13"
"3111","4742","14"
"3112","4742","15"
"3113","4742","16"
"3114","4755","2"
"3115","4755","3"
"3116","4755","4"
"3117","4755","10"
"3118","4755","13"
"3135","4807","1"
"3136","4807","7"
"3137","4814","1"
"3138","4814","6"
"3139","4814","7"
"3140","4814","8"
"3141","4814","9"
"3142","4815","3"
"3143","4822","1"
"3144","4822","2"
"3145","4822","3"
"3146","4822","4"
"3147","4822","5"
"3148","4822","6"
"3149","4822","7"
"3150","4822","8"
"3151","4822","9"
"3152","4822","10"
"3153","4822","11"
"3154","4822","13"
"3155","4822","14"
"3156","4822","16"
"3157","4854","3"
"3158","4863","3"
"3159","4863","13"
"3160","4892","4"
"3161","4892","13"
"3162","4905","3"
"3163","4905","13"
"3164","4928","1"
"3165","4928","2"
"3166","4928","3"
"3167","4928","4"
"3168","4928","5"
"3169","4928","6"
"3170","4928","7"
"3171","4928","8"
"3172","4928","9"
"3173","4928","10"
"3174","4928","11"
"3175","4928","12"
"3176","4928","13"
"3177","4928","14"
"3178","4928","15"
"3179","4928","16"
"3180","4932","1"
"3181","4932","2"
"3182","4932","3"
"3183","4932","4"
"3184","4932","5"
"3185","4932","6"
"3186","4932","7"
"3187","4932","8"
"3188","4932","9"
"3189","4932","10"
"3190","4932","11"
"3191","4932","12"
"3192","4932","13"
"3193","4932","14"
"3194","4932","15"
"3195","4932","16"
"3196","4948","3"
"3197","4986","3"
"3198","5065","3"
"3199","5065","4"
"3200","5065","13"
"3201","5067","1"
"3202","5067","7"
"3203","5068","2"
"3204","5068","3"
"3205","5068","4"
"3206","5068","5"
"3208","5084","4"
"3209","5084","8"
"3210","5084","13"
"3211","5086","3"
"3212","5086","5"
"3213","5086","14"
"3217","5187","2"
"3218","5187","3"
"3219","5187","4"
"3220","5187","10"
"3221","5187","13"
"3222","5198","3"
"3223","5198","4"
"3224","5261","3"
"3225","5274","1"
"3226","5274","2"
"3227","5274","3"
"3228","5274","4"
"3229","5274","5"
"3230","5274","6"
"3231","5274","7"
"3232","5274","8"
"3233","5274","9"
"3234","5274","10"
"3235","5274","11"
"3236","5274","12"
"3237","5274","13"
"3238","5274","14"
"3239","5274","15"
"3240","5274","16"
"3241","5284","3"
"3242","5306","2"
"3243","5306","3"
"3244","5306","4"
"3245","5306","10"
"3246","5306","13"
"3247","5342","3"
"3248","5342","4"
"3249","5342","5"
"3250","5342","13"
"3251","5360","3"
"3252","5364","3"
"3253","5364","4"
"3254","5379","2"
"3255","5379","3"
"3256","5379","5"
"3257","5379","10"
"3258","5379","13"
"3259","5379","14"
"3260","5406","3"
"3261","5417","2"
"3262","5417","3"
"3263","5417","10"
"3264","5426","1"
"3265","5426","2"
"3266","5426","3"
"3267","5426","4"
"3268","5426","5"
"3269","5426","6"
"3270","5426","7"
"3271","5426","8"
"3272","5426","9"
"3273","5426","10"
"3274","5426","11"
"3275","5426","12"
"3276","5426","13"
"3277","5426","14"
"3278","5426","15"
"3279","5426","16"
"3280","5427","1"
"3281","5427","6"
"3282","5427","8"
"3283","5427","9"
"3284","5428","4"
"3285","5428","8"
"3286","5428","13"
"3287","5429","7"
"3288","5429","8"
"3289","5429","13"
"3290","5430","4"
"3291","5430","13"
"3292","5430","15"
"3293","5431","1"
"3294","5431","2"
"3295","5431","3"
"3296","5431","4"
"3297","5431","5"
"3298","5431","6"
"3299","5431","7"
"3300","5431","8"
"3301","5431","9"
"3302","5431","10"
"3303","5431","11"
"3304","5431","12"
"3305","5431","13"
"3306","5431","14"
"3307","5431","15"
"3308","5431","16"
"3309","5432","1"
"3310","5432","7"
"3311","5432","8"
"3312","5433","1"
"3313","5433","2"
"3314","5433","3"
"3315","5433","4"
"3316","5433","5"
"3317","5433","6"
"3318","5433","7"
"3319","5433","8"
"3320","5433","9"
"3321","5433","10"
"3322","5433","11"
"3323","5433","12"
"3324","5433","13"
"3325","5433","14"
"3326","5433","15"
"3327","5433","16"
"3328","5434","1"
"3329","5434","2"
"3330","5434","3"
"3331","5434","4"
"3332","5434","5"
"3333","5434","6"
"3334","5434","7"
"3335","5434","8"
"3336","5434","9"
"3337","5434","10"
"3338","5434","11"
"3339","5434","12"
"3340","5434","13"
"3341","5434","14"
"3342","5434","15"
"3343","5434","16"
"3344","5438","1"
"3345","5438","2"
"3346","5438","3"
"3347","5438","4"
"3348","5438","5"
"3349","5438","6"
"3350","5438","7"
"3351","5438","8"
"3352","5438","9"
"3353","5438","10"
"3354","5438","11"
"3355","5438","12"
"3356","5438","13"
"3357","5438","14"
"3358","5438","15"
"3359","5438","16"
"3360","5443","3"
"3361","5443","4"
"3362","5443","5"
"3363","5443","16"
"3364","5451","1"
"3365","5451","2"
"3366","5451","3"
"3367","5451","4"
"3368","5451","5"
"3369","5451","6"
"3370","5451","7"
"3371","5451","8"
"3372","5451","9"
"3373","5451","10"
"3374","5451","11"
"3375","5451","12"
"3376","5451","13"
"3377","5451","14"
"3378","5451","15"
"3379","5451","16"
"3380","5454","3"
"3381","5454","13"
"3382","5455","3"
"3383","5478","3"
"3384","5478","4"
"3386","5497","1"
"3387","5497","2"
"3388","5497","3"
"3389","5497","4"
"3390","5497","5"
"3391","5497","6"
"3392","5497","7"
"3393","5497","8"
"3394","5497","9"
"3395","5497","10"
"3396","5497","11"
"3397","5497","12"
"3398","5497","13"
"3399","5497","14"
"3400","5497","15"
"3401","5497","16"
"3402","5500","3"
"3403","5514","3"
"3404","5514","13"
"3405","5534","2"
"3406","5534","3"
"3407","5534","4"
"3408","5534","5"
"3409","5534","10"
"3410","5534","13"
"3411","5534","14"
"3412","5538","3"
"3413","5568","3"
"3414","5627","3"
"3415","5627","5"
"3416","5632","1"
"3417","5632","7"
"3418","5646","2"
"3419","5646","3"
"3420","5646","4"
"3421","5646","10"
"3422","5646","13"
"3423","5647","1"
"3424","5647","2"
"3425","5647","3"
"3426","5647","4"
"3427","5647","5"
"3428","5647","6"
"3429","5647","7"
"3430","5647","8"
"3431","5647","9"
"3432","5647","10"
"3433","5647","11"
"3434","5647","12"
"3435","5647","13"
"3436","5647","14"
"3437","5647","15"
"3438","5647","16"
"3439","5701","3"
"3440","5753","1"
"3441","5753","2"
"3442","5753","3"
"3443","5753","4"
"3444","5753","5"
"3445","5753","6"
"3446","5753","7"
"3447","5753","8"
"3448","5753","9"
"3449","5753","10"
"3450","5753","11"
"3451","5753","12"
"3452","5753","13"
"3453","5753","14"
"3454","5753","15"
"3455","5753","16"
"3456","5759","1"
"3457","5759","2"
"3458","5759","3"
"3459","5759","4"
"3460","5759","5"
"3461","5759","6"
"3462","5759","7"
"3463","5759","8"
"3464","5759","9"
"3465","5759","10"
"3466","5759","11"
"3467","5759","12"
"3468","5759","13"
"3469","5759","14"
"3470","5759","15"
"3471","5759","16"
"3472","5786","3"
"3473","5790","3"
"3474","5790","10"
"3475","5790","14"
"3476","5795","2"
"3477","5795","3"
"3478","5795","4"
"3479","5795","10"
"3480","5795","13"
"3481","5813","3"
"3482","5813","14"
"3483","5825","1"
"3484","5825","2"
"3485","5825","3"
"3486","5825","4"
"3487","5825","5"
"3488","5825","6"
"3489","5825","7"
"3490","5825","8"
"3491","5825","9"
"3492","5825","10"
"3493","5825","11"
"3494","5825","12"
"3495","5825","13"
"3496","5825","14"
"3497","5825","15"
"3498","5825","16"
"3499","5831","3"
"3500","5831","4"
"3501","5831","7"
"3502","5831","8"
"3503","5831","13"
"3504","5837","3"
"3505","5837","4"
"3506","5837","13"
"3507","5852","3"
"3508","5852","4"
"3509","5852","13"
"3510","5853","1"
"3511","5853","6"
"3512","5853","7"
"3513","5853","8"
"3514","5853","9"
"3515","5879","3"
"3516","5879","10"
"3517","5879","13"
"3518","5889","3"
"3519","5921","3"
"3520","5957","1"
"3521","5957","2"
"3522","5957","3"
"3523","5957","4"
"3524","5957","5"
"3525","5957","6"
"3526","5957","7"
"3527","5957","8"
"3528","5957","9"
"3529","5957","10"
"3530","5957","11"
"3531","5957","12"
"3532","5957","13"
"3533","5957","14"
"3534","5957","15"
"3535","5957","16"
"3536","6034","2"
"3537","6034","3"
"3538","6034","4"
"3539","6034","10"
"3540","6034","13"
"3541","6034","14"
"3542","6038","3"
"3543","6154","3"
"3544","6173","3"
"3545","6173","4"
"3546","6173","5"
"3547","6173","13"
"3548","6177","3"
"3549","6177","7"
"3550","6195","1"
"3551","6195","2"
"3552","6195","3"
"3553","6195","4"
"3554","6195","5"
"3555","6195","6"
"3556","6195","7"
"3557","6195","8"
"3558","6195","9"
"3559","6195","10"
"3560","6195","11"
"3561","6195","12"
"3562","6195","13"
"3563","6195","14"
"3564","6195","15"
"3565","6195","16"
"3570","6247","1"
"3571","6247","2"
"3572","6247","3"
"3573","6247","4"
"3574","6247","5"
"3575","6247","6"
"3576","6247","7"
"3577","6247","8"
